Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries
12,Rabbitohs,16,Eels,36,Latrell Mitchell,0
12,Rabbitohs,16,Eels,36,Alex Johnston,2
12,Rabbitohs,16,Eels,36,Isaiah Tass,0
12,Rabbitohs,16,Eels,36,Campbell Graham,1
12,Rabbitohs,16,Eels,36,Taane Milne,0
12,Rabbitohs,16,Eels,36,Cody Walker,0
12,Rabbitohs,16,Eels,36,Lachlan Ilias,0
12,Rabbitohs,16,Eels,36,Tevita Tatola,0
12,Rabbitohs,16,Eels,36,Damien Cook,0
12,Rabbitohs,16,Eels,36,Hame Sele,0
12,Rabbitohs,16,Eels,36,Michael Chee Kam,0
12,Rabbitohs,16,Eels,36,Jai Arrow,0
12,Rabbitohs,16,Eels,36,Cameron Murray captain,0
12,Rabbitohs,16,Eels,36,Clinton Gutherson captain,0
12,Rabbitohs,16,Eels,36,Maika Sivo,0
12,Rabbitohs,16,Eels,36,Will Penisini,1
12,Rabbitohs,16,Eels,36,Bailey Simonsson,2
12,Rabbitohs,16,Eels,36,Sean Russell,1
12,Rabbitohs,16,Eels,36,Dylan Brown,1
12,Rabbitohs,16,Eels,36,Mitchell Moses,0
12,Rabbitohs,16,Eels,36,Wiremu Greig,0
12,Rabbitohs,16,Eels,36,Josh Hodgson,0
12,Rabbitohs,16,Eels,36,Junior Paulo,0
12,Rabbitohs,16,Eels,36,Bryce Cartwright,1
12,Rabbitohs,16,Eels,36,Andrew Davey,0
12,Rabbitohs,16,Eels,36,J'maine Hopgood,0
