Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries
20,Warriors,44,Sharks,12,Charnze Nicoll-Klokstad,1
20,Warriors,44,Sharks,12,Dallin Watene-Zelezniak,2
20,Warriors,44,Sharks,12,Rocco Berry,1
20,Warriors,44,Sharks,12,Adam Pompey,1
20,Warriors,44,Sharks,12,Marcelo Montoya,0
20,Warriors,44,Sharks,12,Luke Metcalf,1
20,Warriors,44,Sharks,12,Shaun Johnson,0
20,Warriors,44,Sharks,12,Addin Fonua-Blake,1
20,Warriors,44,Sharks,12,Wayde Egan,0
20,Warriors,44,Sharks,12,Tom Ale,0
20,Warriors,44,Sharks,12,Mitchell Barnett,0
20,Warriors,44,Sharks,12,Jackson Ford,0
20,Warriors,44,Sharks,12,Tohu Harris captain,0
20,Warriors,44,Sharks,12,William Kennedy,0
20,Warriors,44,Sharks,12,Sione Katoa,0
20,Warriors,44,Sharks,12,Jesse Ramien,0
20,Warriors,44,Sharks,12,Siosifa Talakai,0
20,Warriors,44,Sharks,12,Ronaldo Mulitalo,0
20,Warriors,44,Sharks,12,Matt Moylan,0
20,Warriors,44,Sharks,12,Nicholas Hynes captain,0
20,Warriors,44,Sharks,12,Oregon Kaufusi,0
20,Warriors,44,Sharks,12,Blayke Brailey,0
20,Warriors,44,Sharks,12,Toby Rudolf,0
20,Warriors,44,Sharks,12,Briton Nikora,1
20,Warriors,44,Sharks,12,Teig Wilton,0
20,Warriors,44,Sharks,12,Cameron McInnes,0
