Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries
11,Bulldogs,12,Warriors,24,Hayze Perham,0
11,Bulldogs,12,Warriors,24,Jacob Kiraz,0
11,Bulldogs,12,Warriors,24,Jake Averillo,0
11,Bulldogs,12,Warriors,24,Paul Alamoti,0
11,Bulldogs,12,Warriors,24,Blake Wilson,0
11,Bulldogs,12,Warriors,24,Josh Reynolds,0
11,Bulldogs,12,Warriors,24,Matt Burton captain,0
11,Bulldogs,12,Warriors,24,Max King,0
11,Bulldogs,12,Warriors,24,Reed Mahoney,0
11,Bulldogs,12,Warriors,24,Tevita Pangai Junior,0
11,Bulldogs,12,Warriors,24,Corey Waddell,0
11,Bulldogs,12,Warriors,24,Jacob Preston,0
11,Bulldogs,12,Warriors,24,Harrison Edwards,0
11,Bulldogs,12,Warriors,24,Charnze Nicoll-Klokstad,0
11,Bulldogs,12,Warriors,24,Dallin Watene-Zelezniak,1
11,Bulldogs,12,Warriors,24,Rocco Berry,0
11,Bulldogs,12,Warriors,24,Adam Pompey,0
11,Bulldogs,12,Warriors,24,Marcelo Montoya,0
11,Bulldogs,12,Warriors,24,Ronald Volkman,1
11,Bulldogs,12,Warriors,24,Shaun Johnson,0
11,Bulldogs,12,Warriors,24,Addin Fonua-Blake,1
11,Bulldogs,12,Warriors,24,Freddy Lussick,0
11,Bulldogs,12,Warriors,24,Bunty Afoa,0
11,Bulldogs,12,Warriors,24,Josh Curran,1
11,Bulldogs,12,Warriors,24,Marata Niukore,0
11,Bulldogs,12,Warriors,24,Tohu Harris captain,0
