Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
James Tedesco,1,Fullback,80,0,0,0,0,0,0.0,0,0,20,19,197,106,44,0,0,0,0,1,1,0,4.0,0,0,1,0,7,8,34,0.42,60.0,3,1,1,0,2,2,19,0,0,2,0,0,0,0,4,4,0,0,0,0,0,0,0,80,0
Daniel Tupou,2,Winger,80,0,0,0,0,0,0.0,0,0,38,19,215,87,73,0,0,0,0,2,0,0,2.97,0,0,0,1,0,3,24,0.16,84.62,11,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Billy Smith,3,Centre,80,0,0,0,0,0,0.0,0,0,32,12,93,0,31,0,0,0,0,2,3,0,3.62,0,0,0,1,0,2,14,0.17,86.36,19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Joseph Manu,4,Centre,80,8,2,0,0,0,0.0,0,0,59,11,108,0,21,1,0,0,0,5,1,0,3.63,0,0,0,0,1,3,13,0.27,84.38,27,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Fetalaiga Pauga,5,Winger,80,0,0,0,0,0,0.0,0,0,24,20,157,3,47,0,0,0,0,4,0,0,3.58,0,0,0,0,1,4,25,0.2,66.67,6,1,2,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,80,0
Luke Keary,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,46,7,55,0,12,0,1,2,0,0,0,0,3.48,0,0,0,1,6,43,57,6.14,76.92,20,0,6,0,0,10,259,0,2,2,0,0,2,0,0,0,0,1,0,1,0,0,0,80,0
Sandon Smith,7,Halfback,80,6,0,3,3,0,100.0,0,0,50,9,70,0,10,0,1,1,0,0,0,0,3.51,1,8,0,1,1,52,68,5.78,75.0,24,3,5,0,0,10,306,1,1,2,0,0,0,0,2,1,0,0,0,0,0,0,0,80,0
Jared Waerea-Hargreaves,8,Prop,56,0,0,0,0,0,0.0,0,0,47,17,162,0,51,0,0,0,0,0,14,0,3.54,0,0,0,0,2,5,19,0.29,87.23,41,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,29
Jake Turpin,9,Hooker,62,0,0,0,0,0,0.0,0,0,45,3,18,0,1,0,0,0,0,0,0,0,6.12,3,18,0,1,2,79,81,26.33,89.58,43,2,3,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0
Lindsay Collins,10,Prop,48,4,1,0,0,0,0.0,0,0,64,9,83,18,25,1,0,0,0,2,8,0,3.27,0,0,0,1,0,2,11,0.22,92.68,38,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,21
Egan Butcher,11,2nd Row,50,0,0,0,0,0,0.0,0,0,19,8,69,0,23,0,0,0,0,1,8,0,4.68,0,0,0,0,1,1,11,0.13,72.0,18,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50,0
Victor Radley,13,Lock,71,0,0,0,0,0,0.0,0,0,52,13,102,0,29,0,0,0,0,0,9,0,3.01,0,0,0,0,0,9,18,0.69,92.31,48,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,31,39
Angus Crichton,14,2nd Row,41,0,0,0,0,0,0.0,0,0,16,3,15,0,5,0,0,0,0,0,3,0,4.2,0,0,0,0,0,0,3,0.0,88.46,23,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40,0
