Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Scott Drinkwater,1,Fullback,70,8,2,0,0,0,0.0,0,0,101,21,234,65,39,1,4,5,0,3,1,0,4.06,1,2,0,4,10,22,40,1.05,71.43,5,2,0,0,0,4,81,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0
Semi Valemei,2,Winger,80,8,2,0,0,0,0.0,0,0,66,16,151,7,49,2,0,0,0,7,0,0,4.19,1,6,0,2,0,4,20,0.25,50.0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Valentine Holmes,3,Centre,80,30,2,11,13,0,84.62,0,0,71,16,162,0,41,1,0,0,0,6,0,0,3.56,0,0,0,0,2,8,22,0.5,83.33,5,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,80,0
Peta Hiku,4,Centre,80,0,0,0,0,0,0.0,0,0,36,15,186,0,42,0,0,0,0,3,0,0,4.27,0,0,0,1,3,4,18,0.27,60.0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
Murray Taulagi,5,Winger,80,12,3,0,0,0,0.0,0,0,70,15,179,25,46,4,0,1,0,2,1,0,3.83,1,7,0,1,0,5,21,0.33,100.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0
Tom Dearden,6,Five-Eighth,80,4,1,0,0,0,0.0,0,0,90,16,202,0,17,3,3,2,0,10,0,0,5.53,0,0,0,3,7,37,46,2.31,68.42,13,4,2,0,1,1,20,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0
Chad Townsend,7,Halfback,80,0,0,0,0,0,0.0,0,0,25,4,37,0,4,0,1,1,0,2,0,0,4.39,0,0,0,0,3,61,78,15.25,64.71,11,5,1,0,0,14,327,1,9,2,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
Jordan McLean,8,Prop,38,4,1,0,0,0,0.0,0,0,38,14,134,58,40,0,0,0,0,0,8,0,3.31,0,0,0,0,1,4,17,0.29,100.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14
Reece Robson,9,Hooker,80,0,0,0,0,0,0.0,0,0,36,9,99,0,30,0,0,1,0,2,1,0,3.69,8,85,0,0,5,110,118,12.22,91.67,22,2,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Coen Hess,10,Prop,47,0,0,0,0,0,0.0,0,0,50,11,127,0,53,0,1,0,0,4,11,0,3.87,0,0,0,2,0,0,11,0.0,95.83,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,19
Luciano Leilua,11,2nd Row,54,4,1,0,0,0,0.0,0,0,37,8,88,0,31,0,1,0,0,1,8,0,4.19,0,0,0,1,1,3,11,0.38,100.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0
Jeremiah Nanai,12,2nd Row,80,4,1,0,0,0,0.0,0,0,81,21,226,0,86,0,0,0,0,9,19,0,4.12,0,0,0,3,1,6,24,0.29,85.19,23,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Reuben Cotter,13,Lock,25,0,0,0,0,0,0.0,0,0,15,8,66,0,14,1,0,0,0,0,7,0,3.67,0,0,0,0,1,4,11,0.5,90.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,24,0
