Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries
15,Roosters,6,Panthers,30,James Tedesco captain,0
15,Roosters,6,Panthers,30,Daniel Tupou,0
15,Roosters,6,Panthers,30,Corey Allan,0
15,Roosters,6,Panthers,30,Drew Hutchison,0
15,Roosters,6,Panthers,30,Fetalaiga Pauga,0
15,Roosters,6,Panthers,30,Joseph Manu,0
15,Roosters,6,Panthers,30,Luke Keary,0
15,Roosters,6,Panthers,30,Jared Waerea-Hargreaves,0
15,Roosters,6,Panthers,30,Jake Turpin,0
15,Roosters,6,Panthers,30,Lindsay Collins,0
15,Roosters,6,Panthers,30,Egan Butcher,0
15,Roosters,6,Panthers,30,Nat Butcher,0
15,Roosters,6,Panthers,30,Sitili Tupouniua,0
15,Roosters,6,Panthers,30,Dylan Edwards,1
15,Roosters,6,Panthers,30,Sunia Turuva,0
15,Roosters,6,Panthers,30,Izack Tago,1
15,Roosters,6,Panthers,30,Stephen Crichton,1
15,Roosters,6,Panthers,30,Brian To'o,1
15,Roosters,6,Panthers,30,Jarome Luai,0
15,Roosters,6,Panthers,30,Jack Cogger,0
15,Roosters,6,Panthers,30,Moses Leota,0
15,Roosters,6,Panthers,30,Mitch Kenny,0
15,Roosters,6,Panthers,30,James Fisher-Harris,0
15,Roosters,6,Panthers,30,Scott Sorensen,0
15,Roosters,6,Panthers,30,Liam Martin,0
15,Roosters,6,Panthers,30,Isaah Yeo captain,0
