Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Scott Drinkwater,1,Fullback,80,0,0,0,0,0,0.0,0,0,44,16,140,59,29,0,0,0,0,6,0,0,4.27,2,9,0,0,5,20,44,1.25,80.0,8,2,0,0,2,9,207,0,2,3,0,0,0,0,2,1,0,0,0,0,0,0,0,80,0
Kyle Feldt,2,Winger,80,0,0,0,0,0,0.0,0,0,34,17,156,16,42,0,0,0,0,6,0,0,3.7,0,0,0,0,0,3,19,0.18,80.0,8,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,80,0
Valentine Holmes,3,Centre,80,8,0,3,3,1,100.0,0,0,41,17,169,0,56,0,0,0,0,4,2,0,3.44,2,17,0,0,0,5,25,0.29,77.78,7,1,1,0,0,2,23,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,80,0
Peta Hiku,4,Centre,80,0,0,0,0,0,0.0,0,0,37,16,118,0,28,0,0,0,0,5,0,0,3.95,2,13,0,2,0,5,22,0.31,69.23,9,4,0,0,2,1,14,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,80,0
Murray Taulagi,5,Winger,80,0,0,0,0,0,0.0,0,0,24,16,134,2,49,0,0,1,0,2,0,0,3.59,1,13,0,1,0,4,20,0.25,50.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Tom Dearden,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,37,15,134,2,26,0,0,0,0,1,0,0,4.39,1,11,0,0,5,32,41,2.13,95.65,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Chad Townsend,7,Halfback,80,4,1,0,0,0,0.0,0,0,50,10,49,5,8,0,0,0,0,0,0,0,3.24,1,10,0,1,1,40,59,4.0,78.79,26,4,3,0,0,15,448,1,6,2,0,0,2,0,0,0,0,2,0,0,0,0,0,80,0
Jordan McLean,8,Prop,43,0,0,0,0,0,0.0,0,0,39,15,133,21,54,0,0,0,0,3,13,0,3.39,0,0,0,0,1,4,19,0.27,95.65,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,23,19
Reece Robson,9,Hooker,80,0,0,0,0,0,0.0,0,0,53,10,86,0,19,0,0,0,0,2,1,0,4.02,9,80,0,1,9,107,114,10.7,81.48,44,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,0
Coen Hess,10,Prop,46,0,0,0,0,0,0.0,0,0,54,7,57,0,23,0,1,1,0,2,7,0,3.9,0,0,0,3,0,1,10,0.14,82.86,29,4,2,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20
Heilum Luki,11,2nd Row,54,0,0,0,0,0,0.0,0,0,19,7,46,0,18,0,0,0,0,0,7,0,4.02,0,0,0,0,0,0,8,0.0,83.33,25,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,54,0
Jack Gosiewski,12,2nd Row,80,4,1,0,0,0,0.0,0,0,34,11,91,0,32,0,0,0,0,1,11,0,4.23,0,0,0,0,0,1,13,0.09,82.35,28,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,80,0
Reuben Cotter,13,Lock,69,4,1,0,0,0,0.0,0,0,70,19,142,0,49,1,0,0,0,5,18,0,3.79,0,0,0,0,0,7,26,0.37,97.3,36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,62,5
