Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries
1,Sea Eagles,31,Bulldogs,6,Tom Trbojevic,1
1,Sea Eagles,31,Bulldogs,6,Christian Tuipulotu,0
1,Sea Eagles,31,Bulldogs,6,Brad Parker,0
1,Sea Eagles,31,Bulldogs,6,Tolutau Koula,0
1,Sea Eagles,31,Bulldogs,6,Reuben Garrick,1
1,Sea Eagles,31,Bulldogs,6,Cooper Johns,0
1,Sea Eagles,31,Bulldogs,6,Daly Cherry-Evans captain,0
1,Sea Eagles,31,Bulldogs,6,Taniela Paseka,0
1,Sea Eagles,31,Bulldogs,6,Lachlan Croker,0
1,Sea Eagles,31,Bulldogs,6,Jake Trbojevic,0
1,Sea Eagles,31,Bulldogs,6,Haumole Olakau'atu,0
1,Sea Eagles,31,Bulldogs,6,Kelma Tuilagi,0
1,Sea Eagles,31,Bulldogs,6,Josh Aloiai,0
1,Sea Eagles,31,Bulldogs,6,Hayze Perham,0
1,Sea Eagles,31,Bulldogs,6,Jacob Kiraz,0
1,Sea Eagles,31,Bulldogs,6,Jake Averillo,0
1,Sea Eagles,31,Bulldogs,6,Paul Alamoti,0
1,Sea Eagles,31,Bulldogs,6,Josh Addo-Carr,0
1,Sea Eagles,31,Bulldogs,6,Matt Burton captain,0
1,Sea Eagles,31,Bulldogs,6,Kyle Flanagan,0
1,Sea Eagles,31,Bulldogs,6,Max King,0
1,Sea Eagles,31,Bulldogs,6,Reed Mahoney,1
1,Sea Eagles,31,Bulldogs,6,Ryan Sutton,0
1,Sea Eagles,31,Bulldogs,6,Viliame Kikau,0
1,Sea Eagles,31,Bulldogs,6,Raymond Faitala-Mariner,0
1,Sea Eagles,31,Bulldogs,6,Fa'amanu Brown,0
