Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
AJ Brimson,1,Fullback,80,0,0,0,0,0,0.0,0,0,34,17,173,109,27,0,0,0,0,7,0,0,4.03,0,0,0,0,2,20,36,1.18,66.67,6,2,1,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,80,0
Alofiana Khan-Pereira,2,Winger,80,4,1,0,0,0,0.0,0,0,45,12,204,19,13,3,0,0,0,2,0,0,3.68,1,10,0,0,0,1,14,0.08,60.0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Brian Kelly,3,Centre,80,4,1,0,0,0,0.0,0,0,50,17,190,29,51,1,2,1,0,7,0,0,3.54,1,10,0,0,0,9,20,0.53,61.54,8,5,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,80,0
Aaron Schoupp,4,Centre,80,0,0,0,0,0,0.0,0,0,38,15,149,0,48,0,0,0,0,5,3,0,3.13,0,0,0,2,2,1,16,0.07,66.67,16,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
Phillip Sami,5,Winger,80,0,0,0,0,0,0.0,0,0,33,22,222,1,72,0,0,0,0,6,2,0,2.93,1,6,0,1,1,2,26,0.09,50.0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,80,0
Kieran Foran,6,Five-Eighth,59,0,0,0,0,0,0.0,0,0,29,3,19,0,4,0,2,1,0,1,0,0,3.56,0,0,0,0,0,28,32,9.33,83.33,20,2,2,0,0,1,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0
Tanah Boyd,7,Halfback,80,6,0,2,3,1,75.0,0,0,34,6,38,0,5,0,0,0,0,0,0,0,3.66,0,0,0,0,2,23,46,3.83,65.22,15,5,3,1,1,17,513,0,4,1,0,0,4,1,1,0,0,0,0,0,0,0,0,80,0
Moeaki Fotuaika,8,Prop,70,0,0,0,0,0,0.0,0,0,46,21,210,0,76,0,0,0,0,1,21,0,2.72,0,0,0,0,0,2,23,0.1,84.21,32,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47,22
Sam Verrills,9,Hooker,80,0,0,0,0,0,0.0,0,0,38,4,37,0,7,0,0,0,0,0,0,0,3.4,3,26,0,0,0,110,114,27.5,86.54,45,4,3,0,0,1,17,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
David Fifita,11,2nd Row,80,4,1,0,0,0,0.0,0,0,74,16,135,8,43,1,1,1,0,9,14,0,4.12,0,0,0,2,1,3,20,0.19,82.86,29,6,0,0,0,1,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,0
Joe Stimson,12,2nd Row,64,0,0,0,0,0,0.0,0,0,30,2,22,0,9,0,0,0,0,2,2,0,3.3,0,0,0,0,0,0,3,0.0,87.88,29,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,64,0
Isaac Liu,13,Lock,47,0,0,0,0,0,0.0,0,0,15,7,60,0,12,0,0,0,0,0,4,0,3.11,0,0,0,0,0,9,15,1.29,87.5,21,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,0,0,29,17
Jayden Campbell,14,Interchange,21,0,0,0,0,0,0.0,0,0,6,5,25,0,6,0,0,0,0,1,0,0,3.83,0,0,0,0,2,10,15,2.0,63.64,7,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,0
