Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
James Tedesco,1,Fullback,80,4,1,0,0,0,0.0,0,0,62,27,299,122,63,1,0,0,0,6,1,0,3.47,1,10,0,2,2,11,35,0.41,100.0,5,0,0,0,2,1,6,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,80,0
Daniel Tupou,2,Winger,80,0,0,0,0,0,0.0,0,0,31,17,195,16,71,0,0,0,0,4,0,0,3.1,1,11,0,0,0,5,24,0.29,83.33,5,0,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,80,0
Joseph Manu,4,Centre,80,4,1,0,0,0,0.0,0,0,57,13,128,24,23,1,1,1,0,13,2,0,3.74,0,0,0,1,0,1,15,0.08,60.87,14,6,3,0,0,1,16,0,0,1,0,0,0,1,1,1,0,2,0,0,0,0,0,80,0
Luke Keary,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,33,8,49,0,13,0,0,0,0,0,0,0,5.01,0,0,0,0,3,37,53,4.63,83.87,26,4,1,0,0,13,253,1,4,1,0,0,4,0,1,1,0,0,0,1,0,0,0,80,0
Sandon Smith,7,Halfback,80,4,0,2,3,0,66.67,0,0,44,7,34,0,2,0,1,1,0,0,0,0,3.14,0,0,0,0,1,43,53,6.14,81.82,27,4,2,0,0,9,216,1,1,2,0,0,2,1,0,0,0,1,0,0,0,0,0,80,0
Jared Waerea-Hargreaves,8,Prop,46,0,0,0,0,0,0.0,0,0,44,13,101,0,26,0,0,0,0,0,10,0,3.44,0,0,0,1,0,5,15,0.38,90.24,37,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,25
Jake Turpin,9,Hooker,31,0,0,0,0,0,0.0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,44,43,0.0,85.19,23,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31,0
Lindsay Collins,10,Prop,57,0,0,0,0,0,0.0,0,0,34,14,131,0,53,0,0,0,0,0,14,0,2.81,0,0,0,0,3,1,16,0.07,84.85,28,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,24
Victor Radley,11,2nd Row,80,0,0,0,0,0,0.0,0,0,38,9,80,0,31,0,0,0,0,1,9,0,2.9,0,0,0,0,0,3,13,0.33,87.23,41,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,80,0
Naufahu Whyte,12,Interchange,35,0,0,0,0,0,0.0,0,0,36,9,95,19,36,0,0,0,0,2,8,0,3.3,0,0,0,1,0,1,10,0.11,100.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33,1
Nathan Brown,13,Lock,48,0,0,0,0,0,0.0,0,0,40,13,87,0,15,0,0,0,0,0,5,0,3.71,0,0,0,1,0,9,14,0.69,89.47,34,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,19
Drew Hutchison,14,Interchange,49,0,0,0,0,0,0.0,0,0,32,3,18,0,3,0,0,0,0,0,1,0,3.5,1,12,0,0,1,57,59,19.0,94.87,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,49,0
Terrell May,15,Interchange,29,0,0,0,0,0,0.0,0,0,21,9,91,33,32,0,0,0,0,1,6,0,3.31,0,0,0,0,0,1,10,0.11,82.35,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
