,Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries,isHomePlayer,OppoentTotalTackles,OpponentTeamTackleEfficiency,OpponentTotalMissedTackles,OpponentTotalIneffectiveTakcles,Position,MinsPlayed,Points,TotalPoints,AllRuns,All RunMetres,Post ContactMetres,LineBreaks,TackleBreaks,Average Play The BallSpeed,Receipts,Home_All_Runs,Home_All_Run_Meters,Home_Post_Contact_Meters,Home_Line_Breaks,Home_Tackle_Breaks,Home_Average_Distance,Home_Kick_Return_Meters,Home_Average_Ball_Play_Speed,Away_All_Runs,Away_All_Run_Meters,Away_Post_Contact_Meters,Away_Line_Breaks,Away_Tackle_Breaks,Away_Average_Distance,Away_Kick_Return_Meters,Away_Average_Ball_Play_Speed,Home_Effective_Tackles %,Home_Tackles_Made,Home_Missed_Tackles,Home_Ineffective_Tackles,Away_Effective_Tackles %,Away_Tackles_Made,Away_Missed_Tackles,Away_Ineffective_Tackles,Home_Errors,Home_Penalties,Home_Ruck_Infrigments,Home_Inside_10M,Away_Errors,Away_Penalties,Away_Ruck_infrigments,Away_Inside_10M,Home_Offloads,Home_Receipts,Home_Total_Passes,Home_Dummy_Passes,Away_Offloads,Away_Receipts,Away_Total_Passes,Away_Dummy_Passes,Home_Possesion,Home_Time_Possesion,Home_Completion_Rate,Away_Possesion,Away_Time_Possesion,Away_Completion_Rate
0,21.0,Warriors,21.0,Raiders,20.0,Charnze Nicoll-Klokstad,1.0,1.0,273.0,1164.1399999999999,17.0,3.0,Fullback,82.0,4.0,52.0,22.0,194.0,69.0,1.0,5.0,3.75,34.0,166.0,"1,570",557.0,5.0,21.0,39.26,101.0,3.42,189.0,"1,743",590.0,5.0,37.0,38.75,169.0,3.56,90.09,418.0,37.0,9.0,92.95,343.0,21.0,5.0,11.0,4.0,3.0,1.0,11.0,5.0,3.0,3.0,3.0,383.0,213.0,12.0,7.0,429.0,222.0,14.0,54.0,29:19,80%,46.0,25:10,77.0
1,21.0,Warriors,21.0,Raiders,20.0,Dallin Watene-Zelezniak,1.0,1.0,273.0,1164.1399999999999,17.0,3.0,Winger,82.0,4.0,46.0,11.0,92.0,28.0,1.0,2.0,2.77,14.0,166.0,"1,570",557.0,5.0,21.0,39.26,101.0,3.42,189.0,"1,743",590.0,5.0,37.0,38.75,169.0,3.56,90.09,418.0,37.0,9.0,92.95,343.0,21.0,5.0,11.0,4.0,3.0,1.0,11.0,5.0,3.0,3.0,3.0,383.0,213.0,12.0,7.0,429.0,222.0,14.0,54.0,29:19,80%,46.0,25:10,77.0
2,21.0,Warriors,21.0,Raiders,20.0,Rocco Berry,0.0,1.0,273.0,1164.1399999999999,17.0,3.0,Centre,82.0,0.0,42.0,11.0,134.0,47.0,0.0,2.0,3.76,13.0,166.0,"1,570",557.0,5.0,21.0,39.26,101.0,3.42,189.0,"1,743",590.0,5.0,37.0,38.75,169.0,3.56,90.09,418.0,37.0,9.0,92.95,343.0,21.0,5.0,11.0,4.0,3.0,1.0,11.0,5.0,3.0,3.0,3.0,383.0,213.0,12.0,7.0,429.0,222.0,14.0,54.0,29:19,80%,46.0,25:10,77.0
3,21.0,Warriors,21.0,Raiders,20.0,Adam Pompey,0.0,1.0,273.0,1164.1399999999999,17.0,3.0,Centre,82.0,0.0,42.0,14.0,122.0,50.0,1.0,3.0,3.31,21.0,166.0,"1,570",557.0,5.0,21.0,39.26,101.0,3.42,189.0,"1,743",590.0,5.0,37.0,38.75,169.0,3.56,90.09,418.0,37.0,9.0,92.95,343.0,21.0,5.0,11.0,4.0,3.0,1.0,11.0,5.0,3.0,3.0,3.0,383.0,213.0,12.0,7.0,429.0,222.0,14.0,54.0,29:19,80%,46.0,25:10,77.0
4,21.0,Warriors,21.0,Raiders,20.0,Marcelo Montoya,0.0,1.0,273.0,1164.1399999999999,17.0,3.0,Winger,82.0,0.0,31.0,16.0,160.0,54.0,1.0,0.0,3.15,18.0,166.0,"1,570",557.0,5.0,21.0,39.26,101.0,3.42,189.0,"1,743",590.0,5.0,37.0,38.75,169.0,3.56,90.09,418.0,37.0,9.0,92.95,343.0,21.0,5.0,11.0,4.0,3.0,1.0,11.0,5.0,3.0,3.0,3.0,383.0,213.0,12.0,7.0,429.0,222.0,14.0,54.0,29:19,80%,46.0,25:10,77.0
5,21.0,Warriors,21.0,Raiders,20.0,Luke Metcalf,0.0,1.0,273.0,1164.1399999999999,17.0,3.0,Five-Eighth,82.0,0.0,13.0,6.0,45.0,10.0,0.0,1.0,4.52,25.0,166.0,"1,570",557.0,5.0,21.0,39.26,101.0,3.42,189.0,"1,743",590.0,5.0,37.0,38.75,169.0,3.56,90.09,418.0,37.0,9.0,92.95,343.0,21.0,5.0,11.0,4.0,3.0,1.0,11.0,5.0,3.0,3.0,3.0,383.0,213.0,12.0,7.0,429.0,222.0,14.0,54.0,29:19,80%,46.0,25:10,77.0
6,21.0,Warriors,21.0,Raiders,20.0,Shaun Johnson,0.0,1.0,273.0,1164.1399999999999,17.0,3.0,Halfback,82.0,9.0,75.0,11.0,81.0,4.0,0.0,0.0,0.0,62.0,166.0,"1,570",557.0,5.0,21.0,39.26,101.0,3.42,189.0,"1,743",590.0,5.0,37.0,38.75,169.0,3.56,90.09,418.0,37.0,9.0,92.95,343.0,21.0,5.0,11.0,4.0,3.0,1.0,11.0,5.0,3.0,3.0,3.0,383.0,213.0,12.0,7.0,429.0,222.0,14.0,54.0,29:19,80%,46.0,25:10,77.0
7,21.0,Warriors,21.0,Raiders,20.0,Addin Fonua-Blake,0.0,1.0,273.0,1164.1399999999999,17.0,3.0,Prop,69.0,0.0,48.0,20.0,205.0,89.0,0.0,0.0,3.54,21.0,166.0,"1,570",557.0,5.0,21.0,39.26,101.0,3.42,189.0,"1,743",590.0,5.0,37.0,38.75,169.0,3.56,90.09,418.0,37.0,9.0,92.95,343.0,21.0,5.0,11.0,4.0,3.0,1.0,11.0,5.0,3.0,3.0,3.0,383.0,213.0,12.0,7.0,429.0,222.0,14.0,54.0,29:19,80%,46.0,25:10,77.0
8,21.0,Warriors,21.0,Raiders,20.0,Wayde Egan,0.0,1.0,273.0,1164.1399999999999,17.0,3.0,Hooker,82.0,0.0,57.0,2.0,26.0,11.0,0.0,0.0,3.84,111.0,166.0,"1,570",557.0,5.0,21.0,39.26,101.0,3.42,189.0,"1,743",590.0,5.0,37.0,38.75,169.0,3.56,90.09,418.0,37.0,9.0,92.95,343.0,21.0,5.0,11.0,4.0,3.0,1.0,11.0,5.0,3.0,3.0,3.0,383.0,213.0,12.0,7.0,429.0,222.0,14.0,54.0,29:19,80%,46.0,25:10,77.0
9,21.0,Warriors,21.0,Raiders,20.0,Mitchell Barnett,0.0,1.0,273.0,1164.1399999999999,17.0,3.0,Hooker,82.0,0.0,57.0,2.0,26.0,11.0,0.0,0.0,3.84,111.0,166.0,"1,570",557.0,5.0,21.0,39.26,101.0,3.42,189.0,"1,743",590.0,5.0,37.0,38.75,169.0,3.56,90.09,418.0,37.0,9.0,92.95,343.0,21.0,5.0,11.0,4.0,3.0,1.0,11.0,5.0,3.0,3.0,3.0,383.0,213.0,12.0,7.0,429.0,222.0,14.0,54.0,29:19,80%,46.0,25:10,77.0
