Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries
18,Bulldogs,0,Knights,66,Hayze Perham,0
18,Bulldogs,0,Knights,66,Jacob Kiraz,0
18,Bulldogs,0,Knights,66,Jake Averillo,0
18,Bulldogs,0,Knights,66,Paul Alamoti,0
18,Bulldogs,0,Knights,66,Josh Addo-Carr,0
18,Bulldogs,0,Knights,66,Khaled Rajab,0
18,Bulldogs,0,Knights,66,Matt Burton captain,0
18,Bulldogs,0,Knights,66,Max King,0
18,Bulldogs,0,Knights,66,Reed Mahoney,0
18,Bulldogs,0,Knights,66,Tevita Pangai Junior,0
18,Bulldogs,0,Knights,66,Jayden Okunbor,0
18,Bulldogs,0,Knights,66,Jacob Preston,0
18,Bulldogs,0,Knights,66,Kurtis Morrin,0
18,Bulldogs,0,Knights,66,Kalyn Ponga captain,0
18,Bulldogs,0,Knights,66,Dominic Young,0
18,Bulldogs,0,Knights,66,Enari Tuala,1
18,Bulldogs,0,Knights,66,Bradman Best,3
18,Bulldogs,0,Knights,66,Greg Marzhew,1
18,Bulldogs,0,Knights,66,Tyson Gamble,0
18,Bulldogs,0,Knights,66,Jackson Hastings,2
18,Bulldogs,0,Knights,66,Leo Thompson,0
18,Bulldogs,0,Knights,66,Phoenix Crossland,2
18,Bulldogs,0,Knights,66,Jacob Saifiti,0
18,Bulldogs,0,Knights,66,Tyson Frizell,0
18,Bulldogs,0,Knights,66,Lachlan Fitzgibbon,1
18,Bulldogs,0,Knights,66,Adam Elliott,0
