Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Jahream Bula,1,Fullback,80,4,1,0,0,0,0.0,0,0,61,21,226,101,41,2,0,0,0,5,0,0,4.11,2,8,0,1,2,14,34,0.67,70.0,7,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
David Nofoaluma,2,Winger,80,0,0,0,0,0,0.0,0,0,59,19,133,33,30,0,0,0,0,10,0,0,3.88,2,2,0,4,2,9,27,0.47,71.43,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0
Starford To'a,3,Centre,80,0,0,0,0,0,0.0,0,0,31,15,108,0,32,0,0,0,0,4,0,0,3.59,0,0,1,1,4,12,25,0.8,81.25,13,2,1,0,0,1,8,0,0,1,0,0,0,1,2,1,1,0,0,0,0,0,0,80,0
Tommy Talau,4,Centre,80,0,0,0,0,0,0.0,0,0,3,11,92,1,22,0,0,0,0,0,1,0,3.06,0,0,0,0,1,7,18,0.64,62.5,10,6,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,80,0
Junior Tupou,5,Winger,80,0,0,0,0,0,0.0,0,0,34,14,121,73,43,0,0,0,0,4,0,0,2.78,1,7,0,1,1,5,22,0.36,100.0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,80,0
Brandon Wakeham,6,Five-Eighth,80,4,0,2,2,0,100.0,0,0,44,13,62,0,1,0,0,0,0,1,0,0,5.34,0,0,0,0,2,46,56,3.54,92.31,24,1,1,0,0,7,153,0,0,2,0,0,1,0,3,3,0,1,0,0,0,0,0,80,0
Luke Brooks,7,Halfback,62,0,0,0,0,0,0.0,0,0,26,13,111,0,19,0,0,0,0,5,0,0,3.87,0,0,0,1,4,24,40,1.85,46.15,6,6,1,0,0,7,277,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,61,0
Stefano Utoikamanu,8,Prop,47,0,0,0,0,0,0.0,0,0,48,12,127,0,45,0,0,0,0,4,12,0,3.15,0,0,0,2,0,4,16,0.33,89.66,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,21
Apisai Koroisau,9,Hooker,15,0,0,0,0,0,0.0,0,0,11,1,13,0,5,0,0,0,0,0,0,0,3.68,1,13,0,0,0,16,17,16.0,92.31,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
David Klemmer,10,Prop,47,4,1,0,0,0,0.0,0,0,58,14,135,29,54,1,0,0,0,3,12,0,3.84,0,0,0,2,2,7,21,0.5,95.0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,21
Isaiah Papali'i,11,2nd Row,76,0,0,0,0,0,0.0,0,0,57,13,108,0,45,0,0,0,0,4,11,0,3.36,1,9,1,0,1,3,15,0.23,87.5,35,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75,0
John Bateman,12,2nd Row,80,0,0,0,0,0,0.0,0,0,65,15,111,0,19,0,0,0,0,2,9,0,4.39,0,0,0,2,3,16,26,1.07,91.8,56,4,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
Fonua Pole,13,Interchange,37,0,0,0,0,0,0.0,0,0,25,5,38,0,18,0,0,0,0,0,4,0,4.36,0,0,0,0,0,1,6,0.2,100.0,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,4
