Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Scott Drinkwater,1,Fullback,80,0,0,0,0,0,0.0,0,0,33,13,122,20,15,0,3,1,0,1,0,0,2.55,0,0,0,2,1,20,31,1.54,66.67,4,2,0,0,0,2,80,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Kyle Feldt,2,Winger,80,8,2,0,0,0,0.0,0,0,55,18,211,38,36,0,0,0,0,3,1,0,3.01,0,0,0,0,0,4,24,0.22,100.0,5,0,0,0,1,1,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Valentine Holmes,3,Centre,80,14,0,6,7,0,85.71,0,1,56,17,213,0,38,1,1,1,0,4,1,0,3.32,3,40,0,0,0,9,21,0.53,78.57,11,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,80,0
Peta Hiku,4,Centre,80,0,0,0,0,0,0.0,0,0,25,17,169,0,47,0,0,0,0,0,0,0,3.68,0,0,0,1,0,2,20,0.12,92.86,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,80,0
Murray Taulagi,5,Winger,80,0,0,0,0,0,0.0,0,0,32,14,145,18,24,2,0,0,0,2,1,0,3.62,0,0,0,0,0,2,15,0.14,75.0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,80,0
Tom Dearden,6,Five-Eighth,80,8,2,0,0,0,0.0,0,0,58,9,120,0,3,1,0,0,0,4,0,0,5.08,0,0,0,0,2,34,42,3.78,90.48,19,2,0,0,0,3,48,1,1,2,0,0,0,0,1,1,0,1,0,0,0,0,0,80,0
Chad Townsend,7,Halfback,80,0,0,0,0,0,0.0,0,0,46,5,56,0,2,1,1,2,0,1,1,0,3.9,0,0,0,0,0,41,57,8.2,79.17,19,5,0,0,0,12,422,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,80,0
Jordan McLean,8,Prop,54,0,0,0,0,0,0.0,0,0,44,9,102,0,22,1,1,0,0,0,8,0,2.51,0,0,0,0,2,3,11,0.33,100.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,27
Reece Robson,9,Hooker,80,0,0,0,0,0,0.0,0,0,45,8,87,0,18,0,3,0,0,0,1,0,4.23,7,75,0,1,2,87,92,10.88,84.78,39,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,80,0
Coen Hess,10,Prop,48,0,0,0,0,0,0.0,0,0,41,5,61,47,9,0,0,0,0,2,2,0,3.29,0,0,0,1,0,1,5,0.2,96.67,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,19
Heilum Luki,11,2nd Row,60,8,2,0,0,0,0.0,0,0,84,14,192,14,52,2,0,0,0,6,13,0,3.26,0,0,0,2,0,0,14,0.0,100.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0
Jack Gosiewski,12,2nd Row,80,4,1,0,0,0,0.0,0,0,42,11,93,0,16,1,0,0,0,0,10,0,3.21,0,0,0,0,0,3,14,0.27,84.85,28,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,0
Reuben Cotter,13,Lock,62,0,0,0,0,0,0.0,0,0,40,14,127,0,33,0,0,0,0,0,12,0,3.9,1,1,0,1,1,7,21,0.5,90.91,30,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,47,14
