Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries
18,Warriors,6,Rabbitohs,28,Charnze Nicoll-Klokstad,0
18,Warriors,6,Rabbitohs,28,Dallin Watene-Zelezniak,0
18,Warriors,6,Rabbitohs,28,Rocco Berry,0
18,Warriors,6,Rabbitohs,28,Adam Pompey,0
18,Warriors,6,Rabbitohs,28,Marcelo Montoya,1
18,Warriors,6,Rabbitohs,28,Luke Metcalf,0
18,Warriors,6,Rabbitohs,28,Shaun Johnson,0
18,Warriors,6,Rabbitohs,28,Addin Fonua-Blake,0
18,Warriors,6,Rabbitohs,28,Wayde Egan,0
18,Warriors,6,Rabbitohs,28,Bunty Afoa,0
18,Warriors,6,Rabbitohs,28,Jackson Ford,0
18,Warriors,6,Rabbitohs,28,Mitchell Barnett,0
18,Warriors,6,Rabbitohs,28,Tohu Harris captain,0
18,Warriors,6,Rabbitohs,28,Blake Taaffe,1
18,Warriors,6,Rabbitohs,28,Alex Johnston,2
18,Warriors,6,Rabbitohs,28,Tyrone Munro,0
18,Warriors,6,Rabbitohs,28,Taane Milne,0
18,Warriors,6,Rabbitohs,28,Richard Kennar,0
18,Warriors,6,Rabbitohs,28,Cody Walker,0
18,Warriors,6,Rabbitohs,28,Lachlan Ilias,0
18,Warriors,6,Rabbitohs,28,Tevita Tatola,0
18,Warriors,6,Rabbitohs,28,Siliva Havili,0
18,Warriors,6,Rabbitohs,28,Thomas Burgess,0
18,Warriors,6,Rabbitohs,28,Keaon Koloamatangi,0
18,Warriors,6,Rabbitohs,28,Michael Chee Kam,0
18,Warriors,6,Rabbitohs,28,Cameron Murray captain,0
