Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
AJ Brimson,1,Fullback,80,0,0,0,0,0,0.0,0,0,43,19,175,60,47,0,1,1,0,8,0,0,4.18,0,0,0,0,0,14,31,0.74,80.0,4,1,0,0,1,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,80,0
Alofiana Khan-Pereira,2,Winger,80,4,1,0,0,0,0.0,0,0,40,11,112,11,25,4,0,1,0,1,0,0,3.57,0,0,0,0,0,1,12,0.09,50.0,3,2,1,0,2,3,27,0,0,2,0,0,1,0,1,1,0,0,1,0,0,0,0,80,0
Brian Kelly,3,Centre,80,0,0,0,0,0,0.0,0,0,43,17,135,0,53,0,3,0,0,4,0,0,3.44,0,0,0,5,0,11,22,0.65,57.14,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Aaron Schoupp,4,Centre,80,0,0,0,0,0,0.0,0,0,15,15,143,0,52,0,0,0,0,0,2,0,3.59,0,0,0,0,0,2,17,0.13,72.22,13,4,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,80,0
Phillip Sami,5,Replacement,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kieran Foran,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,29,15,114,3,33,0,0,0,0,0,1,0,4.03,0,0,0,0,0,33,45,2.2,86.36,19,1,2,0,0,3,54,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,80,0
Tanah Boyd,7,Halfback,80,6,0,3,4,0,75.0,0,0,48,13,92,0,5,0,0,0,0,0,0,0,3.59,0,0,0,0,0,30,50,2.31,85.19,23,2,2,0,0,16,335,2,9,3,0,0,1,0,1,0,0,0,0,1,0,0,0,80,0
Moeaki Fotuaika,8,Prop,64,0,0,0,0,0,0.0,0,0,55,15,160,42,52,0,0,0,0,2,11,0,3.31,0,0,0,1,0,1,15,0.07,94.74,36,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,51,13
Sam Verrills,9,Hooker,80,0,0,0,0,0,0.0,0,0,49,5,35,0,13,0,1,1,0,0,1,0,4.62,4,34,0,0,0,116,116,23.2,88.24,45,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Tino Fa'asuamaleaui,10,Prop,55,4,1,0,0,0,0.0,0,0,71,17,182,0,70,1,0,0,0,4,17,0,3.59,0,0,0,1,0,1,18,0.06,88.1,37,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,31,23
David Fifita,11,2nd Row,80,4,1,0,0,0,0.0,0,0,80,17,181,8,50,0,1,1,0,8,14,0,3.49,0,0,0,3,0,4,20,0.24,90.63,29,2,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,80,0
Joe Stimson,12,2nd Row,61,0,0,0,0,0,0.0,0,0,34,10,75,0,20,0,0,0,0,0,9,0,3.85,0,0,0,0,0,1,10,0.1,88.57,31,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
Isaac Liu,13,Lock,44,0,0,0,0,0,0.0,0,0,24,5,47,0,7,0,0,0,0,0,3,0,3.38,0,0,0,0,0,7,11,1.4,96.3,26,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,30,14
