Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Nick Meaney,1,Fullback,72,4,0,2,4,0,50.0,0,0,37,17,169,56,44,0,0,0,0,4,1,0,3.73,1,9,0,0,0,17,35,1.0,100.0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,72,0
Will Warbrick,2,Winger,80,0,0,0,0,0,0.0,0,0,49,17,197,27,50,2,0,1,0,3,1,0,3.39,1,1,0,1,0,2,19,0.12,100.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Reimis Smith,3,Centre,80,0,0,0,0,0,0.0,0,0,26,8,87,0,30,0,1,0,0,1,1,0,3.66,0,0,0,0,1,4,15,0.5,95.65,22,1,0,0,0,1,13,0,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,80,0
Justin Olam,4,Centre,80,0,0,0,0,0,0.0,0,0,31,19,216,0,72,1,1,0,0,1,0,0,3.73,1,9,0,0,0,1,19,0.05,63.64,7,4,0,0,1,1,46,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,0
Xavier Coates,5,Winger,80,8,2,0,0,0,0.0,0,0,56,16,208,51,54,2,0,0,0,8,0,0,3.62,0,0,0,0,0,2,22,0.13,33.33,1,2,0,0,3,1,15,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,80,0
Jahrome Hughes,7,Halfback,80,4,1,0,0,0,0.0,0,0,70,12,71,4,17,0,1,2,0,2,0,0,2.84,0,0,0,0,3,30,50,2.5,81.82,27,2,4,1,2,13,372,0,3,3,0,0,1,0,0,0,0,1,0,0,0,0,0,80,0
Harry Grant,9,Hooker,75,0,0,0,0,0,0.0,0,0,47,9,82,0,14,0,0,0,0,0,1,0,4.69,7,75,0,0,2,103,110,11.44,88.14,52,6,1,0,0,3,59,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,75,0
Christian Welch,10,Prop,68,0,0,0,0,0,0.0,0,0,62,14,116,0,35,0,0,0,0,0,13,0,3.41,0,0,0,3,1,6,19,0.43,88.68,47,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,37
Trent Loiero,11,2nd Row,80,0,0,0,0,0,0.0,0,0,33,15,120,0,50,0,0,0,0,2,15,0,3.87,0,0,0,0,1,3,19,0.2,85.29,29,4,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,80,0
Nelson Asofa-Solomona,12,2nd Row,75,4,1,0,0,0,0.0,0,0,71,14,158,0,57,1,0,0,0,6,14,0,3.35,0,0,0,1,0,0,14,0.0,90.0,36,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0
Josh King,13,Lock,67,0,0,0,0,0,0.0,0,0,61,8,88,0,29,0,0,0,0,0,7,0,3.46,0,0,0,1,0,6,13,0.75,92.45,49,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,4
Bronson Garlick,14,Interchange,29,0,0,0,0,0,0.0,0,0,14,8,77,0,24,0,0,0,0,1,8,0,3.6,0,0,0,0,0,4,13,0.5,77.78,14,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,29,0
Tariq Sims,15,Prop,40,0,0,0,0,0,0.0,0,0,21,4,28,0,10,0,0,0,0,0,4,0,3.98,0,0,0,0,0,2,7,0.5,100.0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,17
