Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Tolutau Koula,3,Centre,80,0,0,0,0,0,0.0,0,0,14,17,159,3,71,0,0,0,0,1,0,0,3.02,0,0,0,0,0,9,24,0.53,66.67,4,1,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,80,0
Reuben Garrick,4,Fullback,80,2,0,1,1,0,100.0,0,0,68,22,213,84,64,0,0,0,0,9,0,0,3.54,1,8,0,2,0,15,36,0.68,63.64,7,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Christian Tuipulotu,5,Winger,80,0,0,0,0,0,0.0,0,0,37,21,200,61,58,2,0,0,0,3,1,0,3.22,0,0,0,0,0,1,23,0.05,75.0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Joshua Schuster,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,17,6,55,0,10,0,1,0,0,1,0,0,4.32,0,0,0,1,0,51,59,8.5,73.08,19,7,0,0,0,4,53,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,80,0
Daly Cherry-Evans,7,Halfback,75,0,0,0,0,0,0.0,0,0,40,9,59,2,2,0,1,1,0,0,1,0,2.28,1,15,0,0,1,29,47,3.22,91.67,11,0,1,0,0,17,478,2,1,5,0,0,1,0,1,1,0,0,0,0,0,0,0,75,0
Taniela Paseka,8,Prop,50,0,0,0,0,0,0.0,0,0,47,13,114,0,38,0,0,0,0,3,13,0,3.04,0,0,0,1,0,0,14,0.0,100.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22,27
Lachlan Croker,9,Hooker,65,0,0,0,0,0,0.0,0,0,43,6,39,0,9,0,0,0,0,1,2,0,2.92,2,16,0,2,0,83,88,13.83,96.97,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,24
Toafofoa Sipley,10,Prop,46,0,0,0,0,0,0.0,0,0,37,12,106,22,40,0,0,0,0,2,9,0,2.94,0,0,0,1,0,1,13,0.08,95.45,21,0,1,0,0,1,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,19
Haumole Olakau'atu,11,2nd Row,80,4,1,0,0,0,0.0,0,0,56,8,73,0,29,1,0,0,0,5,7,0,4.4,0,0,0,0,0,1,10,0.13,88.57,31,2,2,0,0,1,25,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,80,0
Ethan Bullemor,12,2nd Row,80,0,0,0,0,0,0.0,0,0,28,13,120,0,41,0,0,0,0,3,13,0,3.55,0,0,0,0,0,1,14,0.08,75.86,22,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Sean Keppie,13,Interchange,38,0,0,0,0,0,0.0,0,0,31,6,47,0,23,0,0,0,0,0,5,0,2.28,1,9,0,0,0,3,9,0.5,91.67,33,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,33,3
Karl Lawton,14,Interchange,20,0,0,0,0,0,0.0,0,0,18,4,30,0,13,0,0,0,0,0,0,0,3.66,3,28,0,0,0,23,27,5.75,100.0,15,0,0,0,0,1,17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15,4
Josh Aloiai,15,Interchange,33,0,0,0,0,0,0.0,0,0,25,8,79,0,36,0,0,0,0,3,8,0,3.28,0,0,0,0,0,0,8,0.0,80.0,16,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,0
