Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries
2,Dolphins,20,Raiders,14,Hamiso Tabuai-Fidow,2
2,Dolphins,20,Raiders,14,Jamayne Isaako,0
2,Dolphins,20,Raiders,14,Euan Aitken,0
2,Dolphins,20,Raiders,14,Brenko Lee,0
2,Dolphins,20,Raiders,14,Tesi Niu,0
2,Dolphins,20,Raiders,14,Isaiya Katoa,0
2,Dolphins,20,Raiders,14,Sean O'Sullivan,0
2,Dolphins,20,Raiders,14,Jesse Bromwich captain,0
2,Dolphins,20,Raiders,14,Jeremy Marshall-King,0
2,Dolphins,20,Raiders,14,Jarrod Wallace,0
2,Dolphins,20,Raiders,14,Felise Kaufusi,0
2,Dolphins,20,Raiders,14,Kenneath Bromwich,0
2,Dolphins,20,Raiders,14,Tom Gilbert,1
2,Dolphins,20,Raiders,14,Sebastian Kris,0
2,Dolphins,20,Raiders,14,Nick Cotric,1
2,Dolphins,20,Raiders,14,Matthew Timoko,0
2,Dolphins,20,Raiders,14,Harley Smith-Shields,0
2,Dolphins,20,Raiders,14,Albert Hopoate,0
2,Dolphins,20,Raiders,14,Jack Wighton,1
2,Dolphins,20,Raiders,14,Jamal Fogarty,0
2,Dolphins,20,Raiders,14,Pasami Saulo,0
2,Dolphins,20,Raiders,14,Danny Levi,0
2,Dolphins,20,Raiders,14,Joseph Tapine,0
2,Dolphins,20,Raiders,14,Hudson Young,0
2,Dolphins,20,Raiders,14,Elliott Whitehead captain,0
2,Dolphins,20,Raiders,14,Corey Harawira-Naera,0
