Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Nick Meaney,1,Fullback,80,4,0,2,2,0,100.0,0,0,34,13,114,9,13,0,0,0,0,4,0,0,3.84,1,11,0,2,1,14,25,1.08,75.0,3,0,1,0,0,1,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Will Warbrick,2,Winger,80,0,0,0,0,0,0.0,0,0,24,13,159,50,45,0,0,0,0,2,0,0,4.38,0,0,0,0,0,3,18,0.23,100.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Reimis Smith,3,Centre,80,4,1,0,0,0,0.0,0,0,42,8,99,0,29,0,0,0,0,4,0,0,3.75,0,0,0,0,0,2,11,0.25,92.86,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Justin Olam,4,Centre,71,0,0,0,0,0,0.0,0,0,28,11,114,0,28,0,0,0,0,2,0,0,4.38,0,0,0,1,0,3,14,0.27,100.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0
Xavier Coates,5,Winger,80,0,0,0,0,0,0.0,0,0,13,13,112,57,24,0,0,0,0,2,1,0,4.41,0,0,0,0,0,2,17,0.15,100.0,3,0,0,0,1,1,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,80,0
Cameron Munster,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,55,9,83,0,19,0,0,1,0,3,0,0,3.48,0,0,0,0,7,33,53,3.67,100.0,28,0,0,0,1,10,257,1,4,1,0,0,1,0,0,0,0,1,1,0,0,0,0,80,0
Jahrome Hughes,7,Halfback,80,0,0,0,0,0,0.0,0,0,30,10,74,0,8,0,0,0,0,1,0,0,4.15,0,0,0,0,3,39,53,3.9,81.25,13,2,1,0,1,10,243,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,80,0
Nelson Asofa-Solomona,8,Prop,47,0,0,0,0,0,0.0,0,0,42,10,76,5,15,0,0,0,0,4,9,0,4.01,0,0,0,1,0,0,10,0.0,88.89,24,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,24,22
Harry Grant,9,Hooker,72,0,0,0,0,0,0.0,0,0,55,5,20,0,5,0,0,0,0,0,0,0,4.23,4,19,0,0,1,86,87,17.2,98.15,53,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,72,0
Christian Welch,10,Prop,44,0,0,0,0,0,0.0,0,0,26,12,108,17,21,0,0,0,0,0,10,0,3.6,0,0,0,0,0,4,16,0.33,86.67,26,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,24,19
Trent Loiero,11,2nd Row,72,0,0,0,0,0,0.0,0,0,49,13,126,0,32,0,0,0,0,2,13,0,3.9,0,0,0,0,1,3,15,0.23,93.94,31,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,62,9
Eliesa Katoa,12,2nd Row,80,0,0,0,0,0,0.0,0,0,25,13,129,0,40,0,0,0,0,1,12,0,4.32,0,0,0,1,0,3,16,0.23,80.65,25,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,80,0
Josh King,13,Lock,60,0,0,0,0,0,0.0,0,0,46,10,82,0,20,0,0,0,0,1,7,0,4.29,0,0,0,0,0,4,12,0.4,90.2,46,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,0
