Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
William Kennedy,1,Fullback,80,12,3,0,0,0,0.0,0,0,57,13,183,45,24,3,0,0,0,4,1,0,3.92,0,0,0,0,1,12,25,0.92,44.44,4,4,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Sione Katoa,2,Winger,80,0,0,0,0,0,0.0,0,0,13,10,101,14,40,0,0,0,0,5,2,0,3.98,0,0,0,0,0,0,14,0.0,57.14,4,2,1,0,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,80,0
Jesse Ramien,3,Centre,80,0,0,0,0,0,0.0,0,0,35,12,153,0,42,0,0,0,0,4,1,0,3.69,1,13,0,3,0,3,13,0.25,75.0,12,3,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,80,0
Siosifa Talakai,4,Centre,80,0,0,0,0,0,0.0,0,0,31,13,149,0,56,0,1,1,0,4,1,0,3.49,0,0,0,0,0,3,15,0.23,72.73,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Ronaldo Mulitalo,5,Winger,80,4,1,0,0,0,0.0,0,0,40,14,172,27,46,0,1,0,0,3,0,0,3.04,0,0,0,0,0,4,17,0.29,100.0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Matt Moylan,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,31,8,89,0,16,1,0,2,0,1,0,0,4.48,0,0,0,0,4,31,42,3.88,75.0,12,2,2,0,0,6,116,0,2,1,0,0,2,0,0,0,0,2,0,0,0,0,0,80,0
Braydon Trindall,7,Halfback,80,10,0,5,5,0,100.0,0,0,54,5,22,0,5,0,2,2,0,1,0,0,4.24,0,0,0,1,3,27,41,5.4,77.27,17,4,1,0,0,11,409,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Toby Rudolf,8,Prop,43,0,0,0,0,0,0.0,0,0,48,13,138,58,61,0,0,0,0,1,9,0,3.39,0,0,0,1,0,0,13,0.0,93.94,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,25
Blayke Brailey,9,Hooker,80,0,0,0,0,0,0.0,0,0,51,7,65,0,7,0,0,0,0,1,0,0,3.36,6,58,0,0,4,120,123,17.14,92.0,46,1,3,0,0,1,43,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Braden Hamlin-Uele,10,Prop,35,0,0,0,0,0,0.0,0,0,28,9,104,0,56,0,0,0,0,1,9,0,2.49,0,0,0,0,1,1,10,0.11,100.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10
Briton Nikora,11,2nd Row,80,4,1,0,0,0,0.0,0,0,73,15,135,0,46,1,0,0,0,0,12,0,3.29,0,0,0,1,1,2,15,0.13,97.56,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Teig Wilton,12,2nd Row,80,0,0,0,0,0,0.0,0,0,50,11,131,0,53,0,0,0,0,2,11,0,3.51,0,0,0,0,0,1,12,0.09,86.67,39,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Dale Finucane,13,Lock,64,0,0,0,0,0,0.0,0,0,56,16,176,0,66,0,0,0,0,0,13,0,3.4,0,0,0,0,2,5,18,0.31,93.48,43,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,35,28
