Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Blake Taaffe,1,Fullback,80,12,1,3,5,1,66.67,0,0,22,4,14,2,2,0,0,0,0,0,0,0,5.45,0,0,0,0,0,15,21,3.75,75.0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Alex Johnston,2,Winger,80,8,2,0,0,0,0.0,0,0,42,12,87,18,18,1,0,0,0,5,0,0,4.57,0,0,0,0,0,3,19,0.25,100.0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Richard Kennar,5,Winger,80,0,0,0,0,0,0.0,0,0,21,17,112,0,32,0,1,1,0,3,0,0,4.64,0,0,0,0,0,3,18,0.18,77.78,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,80,0
Cody Walker,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,46,13,79,0,13,0,2,1,0,1,0,0,4.91,0,0,0,2,3,35,53,2.69,77.78,14,4,0,0,0,13,331,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,80,0
Lachlan Ilias,7,Halfback,80,0,0,0,0,0,0.0,0,0,31,8,41,0,9,0,0,1,0,0,0,0,4.63,1,4,0,0,7,27,44,3.38,83.33,15,3,0,0,0,12,358,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,80,0
Tevita Tatola,8,Prop,43,0,0,0,0,0,0.0,0,0,43,14,144,21,69,0,0,0,0,0,13,0,3.5,0,0,0,0,1,2,16,0.14,96.55,28,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,26
Damien Cook,9,Interchange,63,0,0,0,0,0,0.0,0,0,38,7,59,0,21,0,1,1,0,0,1,0,4.5,6,43,0,0,2,114,121,16.29,94.12,32,2,0,0,0,1,21,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,63,0
Hame Sele,10,Interchange,38,0,0,0,0,0,0.0,0,0,42,16,180,27,82,0,0,0,0,2,14,0,3.83,0,0,0,0,0,2,18,0.13,100.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,19
Keaon Koloamatangi,11,2nd Row,80,0,0,0,0,0,0.0,0,0,43,16,155,0,71,0,0,0,0,1,16,0,3.91,0,0,0,0,0,1,16,0.06,90.32,28,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
Michael Chee Kam,12,2nd Row,80,0,0,0,0,0,0.0,0,0,38,8,59,0,24,0,0,0,0,2,8,0,3.38,0,0,0,1,0,2,10,0.25,92.11,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
Cameron Murray,13,Lock,58,4,1,0,0,0,0.0,0,0,55,14,102,0,27,1,0,0,0,1,11,0,3.34,0,0,0,2,0,13,25,0.93,88.1,37,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,33,24
Siliva Havili,14,Hooker,27,0,0,0,0,0,0.0,0,0,18,4,40,0,18,0,0,0,0,0,3,0,3.34,1,12,0,0,0,12,16,3.0,94.12,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,17,10
Shaquai Mitchell,15,Interchange,21,0,0,0,0,0,0.0,0,0,15,10,96,12,41,0,0,0,0,0,9,0,3.76,0,0,0,0,0,0,10,0.0,100.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
