Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Charnze Nicoll-Klokstad,1,Fullback,80,0,0,0,0,0,0.0,0,0,31,16,118,68,30,0,0,0,0,5,0,0,4.15,1,3,0,0,2,9,24,0.56,100.0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Dallin Watene-Zelezniak,2,Winger,80,0,0,0,0,0,0.0,0,0,10,11,99,25,31,0,0,0,0,2,0,0,3.32,0,0,0,0,0,0,13,0.0,62.5,5,3,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,80,0
Rocco Berry,3,Centre,80,0,0,0,0,0,0.0,0,0,28,4,38,0,14,0,0,0,0,1,0,0,3.87,0,0,0,0,0,3,5,0.75,100.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0
Adam Pompey,4,Centre,80,0,0,0,0,0,0.0,0,0,36,10,99,0,38,0,1,1,0,0,0,0,3.05,0,0,0,0,0,7,13,0.7,100.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,80,0
Marcelo Montoya,5,Winger,80,4,1,0,0,0,0.0,0,0,40,16,105,11,32,1,0,0,0,5,0,0,3.66,0,0,0,0,0,0,18,0.0,100.0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,80,0
Luke Metcalf,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,34,8,92,0,29,0,0,0,0,3,0,0,4.47,1,17,0,0,0,22,30,2.75,100.0,18,0,0,0,1,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Shaun Johnson,7,Halfback,80,2,0,1,1,0,100.0,0,0,30,8,33,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,40,55,5.0,81.82,18,3,1,0,0,15,458,1,3,1,0,0,1,0,1,1,0,1,0,0,0,0,0,80,0
Addin Fonua-Blake,8,Prop,58,0,0,0,0,0,0.0,0,0,40,16,139,0,55,0,0,0,0,3,14,0,3.36,0,0,0,1,0,6,20,0.38,89.66,26,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,60,6
Wayde Egan,9,Hooker,80,0,0,0,0,0,0.0,0,0,51,6,47,0,16,0,0,0,0,1,1,0,3.43,5,46,0,1,3,94,99,15.67,87.5,49,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0
Bunty Afoa,10,Prop,37,0,0,0,0,0,0.0,0,0,35,10,79,9,28,0,0,0,0,1,9,0,3.9,0,0,0,0,0,1,11,0.1,96.3,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12
Jackson Ford,11,2nd Row,80,0,0,0,0,0,0.0,0,0,61,10,87,5,42,0,0,0,0,5,9,0,3.07,0,0,0,0,0,0,11,0.0,96.23,51,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,80,0
Tohu Harris,13,Lock,71,0,0,0,0,0,0.0,0,0,63,16,125,0,41,0,0,0,0,0,11,0,3.35,0,0,0,1,2,10,21,0.63,98.08,51,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,47,23
Dylan Walker,14,Interchange,44,0,0,0,0,0,0.0,0,0,45,7,60,0,21,0,0,0,0,0,5,0,3.32,1,10,0,0,1,1,7,0.14,100.0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,12
