,Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries,isHomePlayer,OppoentTotalTackles,OpponentTeamTackleEfficiency,OpponentTotalMissedTackles,OpponentTotalIneffectiveTakcles,Position,MinsPlayed,Points,TotalPoints,AllRuns,All RunMetres,Post ContactMetres,LineBreaks,TackleBreaks,Average Play The BallSpeed,Receipts,Home_All_Runs,Home_All_Run_Meters,Home_Post_Contact_Meters,Home_Line_Breaks,Home_Tackle_Breaks,Home_Average_Distance,Home_Kick_Return_Meters,Home_Average_Ball_Play_Speed,Away_All_Runs,Away_All_Run_Meters,Away_Post_Contact_Meters,Away_Line_Breaks,Away_Tackle_Breaks,Away_Average_Distance,Away_Kick_Return_Meters,Away_Average_Ball_Play_Speed,Home_Effective_Tackles %,Home_Tackles_Made,Home_Missed_Tackles,Home_Ineffective_Tackles,Away_Effective_Tackles %,Away_Tackles_Made,Away_Missed_Tackles,Away_Ineffective_Tackles,Home_Errors,Home_Penalties,Home_Ruck_Infrigments,Home_Inside_10M,Away_Errors,Away_Penalties,Away_Ruck_infrigments,Away_Inside_10M,Home_Offloads,Home_Receipts,Home_Total_Passes,Home_Dummy_Passes,Away_Offloads,Away_Receipts,Away_Total_Passes,Away_Dummy_Passes,Home_Possesion,Home_Time_Possesion,Home_Completion_Rate,Away_Possesion,Away_Time_Possesion,Away_Completion_Rate
0,14.0,Titans,28.0,Rabbitohs,46.0,Keano Kini,0.0,1.0,237.0,1057.66,20.0,4.0,Fullback,80.0,0.0,16.0,19.0,135.0,40.0,0.0,1.0,3.38,25.0,148.0,"1,275",412.0,5.0,22.0,38.64,120.0,3.15,192.0,"1,780",561.0,8.0,27.0,49.46,184.0,3.68,89.5,324.0,27.0,11.0,90.97,292.0,22.0,7.0,10.0,3.0,1.0,1.0,9.0,4.0,0.0,0.0,4.0,351.0,193.0,8.0,6.0,394.0,225.0,5.0,51.0,25:04,80%,49.0,23:54,78.0
1,14.0,Titans,28.0,Rabbitohs,46.0,Alofiana Khan-Pereira,1.0,1.0,237.0,1057.66,20.0,4.0,Winger,80.0,4.0,26.0,9.0,75.0,6.0,0.0,1.0,3.22,9.0,148.0,"1,275",412.0,5.0,22.0,38.64,120.0,3.15,192.0,"1,780",561.0,8.0,27.0,49.46,184.0,3.68,89.5,324.0,27.0,11.0,90.97,292.0,22.0,7.0,10.0,3.0,1.0,1.0,9.0,4.0,0.0,0.0,4.0,351.0,193.0,8.0,6.0,394.0,225.0,5.0,51.0,25:04,80%,49.0,23:54,78.0
2,14.0,Titans,28.0,Rabbitohs,46.0,Phillip Sami,0.0,1.0,237.0,1057.66,20.0,4.0,Centre,80.0,0.0,23.0,8.0,67.0,18.0,1.0,1.0,2.89,14.0,148.0,"1,275",412.0,5.0,22.0,38.64,120.0,3.15,192.0,"1,780",561.0,8.0,27.0,49.46,184.0,3.68,89.5,324.0,27.0,11.0,90.97,292.0,22.0,7.0,10.0,3.0,1.0,1.0,9.0,4.0,0.0,0.0,4.0,351.0,193.0,8.0,6.0,394.0,225.0,5.0,51.0,25:04,80%,49.0,23:54,78.0
3,14.0,Titans,28.0,Rabbitohs,46.0,Aaron Schoupp,0.0,1.0,237.0,1057.66,20.0,4.0,Centre,80.0,0.0,34.0,15.0,127.0,38.0,0.0,5.0,3.16,18.0,148.0,"1,275",412.0,5.0,22.0,38.64,120.0,3.15,192.0,"1,780",561.0,8.0,27.0,49.46,184.0,3.68,89.5,324.0,27.0,11.0,90.97,292.0,22.0,7.0,10.0,3.0,1.0,1.0,9.0,4.0,0.0,0.0,4.0,351.0,193.0,8.0,6.0,394.0,225.0,5.0,51.0,25:04,80%,49.0,23:54,78.0
4,14.0,Titans,28.0,Rabbitohs,46.0,Jojo Fifita,1.0,1.0,237.0,1057.66,20.0,4.0,Winger,80.0,4.0,27.0,12.0,85.0,29.0,1.0,1.0,2.83,16.0,148.0,"1,275",412.0,5.0,22.0,38.64,120.0,3.15,192.0,"1,780",561.0,8.0,27.0,49.46,184.0,3.68,89.5,324.0,27.0,11.0,90.97,292.0,22.0,7.0,10.0,3.0,1.0,1.0,9.0,4.0,0.0,0.0,4.0,351.0,193.0,8.0,6.0,394.0,225.0,5.0,51.0,25:04,80%,49.0,23:54,78.0
5,14.0,Titans,28.0,Rabbitohs,46.0,Jayden Campbell,0.0,1.0,237.0,1057.66,20.0,4.0,Five-Eighth,80.0,0.0,25.0,7.0,42.0,9.0,0.0,1.0,3.1,33.0,148.0,"1,275",412.0,5.0,22.0,38.64,120.0,3.15,192.0,"1,780",561.0,8.0,27.0,49.46,184.0,3.68,89.5,324.0,27.0,11.0,90.97,292.0,22.0,7.0,10.0,3.0,1.0,1.0,9.0,4.0,0.0,0.0,4.0,351.0,193.0,8.0,6.0,394.0,225.0,5.0,51.0,25:04,80%,49.0,23:54,78.0
6,14.0,Titans,28.0,Rabbitohs,46.0,Tanah Boyd,0.0,1.0,237.0,1057.66,20.0,4.0,Halfback,80.0,8.0,46.0,4.0,29.0,4.0,1.0,1.0,5.0,48.0,148.0,"1,275",412.0,5.0,22.0,38.64,120.0,3.15,192.0,"1,780",561.0,8.0,27.0,49.46,184.0,3.68,89.5,324.0,27.0,11.0,90.97,292.0,22.0,7.0,10.0,3.0,1.0,1.0,9.0,4.0,0.0,0.0,4.0,351.0,193.0,8.0,6.0,394.0,225.0,5.0,51.0,25:04,80%,49.0,23:54,78.0
7,14.0,Titans,28.0,Rabbitohs,46.0,Moeaki Fotuaika,0.0,1.0,237.0,1057.66,20.0,4.0,Prop,71.0,0.0,59.0,13.0,161.0,59.0,0.0,5.0,2.93,18.0,148.0,"1,275",412.0,5.0,22.0,38.64,120.0,3.15,192.0,"1,780",561.0,8.0,27.0,49.46,184.0,3.68,89.5,324.0,27.0,11.0,90.97,292.0,22.0,7.0,10.0,3.0,1.0,1.0,9.0,4.0,0.0,0.0,4.0,351.0,193.0,8.0,6.0,394.0,225.0,5.0,51.0,25:04,80%,49.0,23:54,78.0
8,14.0,Titans,28.0,Rabbitohs,46.0,Chris Randall,1.0,1.0,237.0,1057.66,20.0,4.0,Hooker,46.0,4.0,50.0,4.0,31.0,10.0,1.0,3.0,3.69,59.0,148.0,"1,275",412.0,5.0,22.0,38.64,120.0,3.15,192.0,"1,780",561.0,8.0,27.0,49.46,184.0,3.68,89.5,324.0,27.0,11.0,90.97,292.0,22.0,7.0,10.0,3.0,1.0,1.0,9.0,4.0,0.0,0.0,4.0,351.0,193.0,8.0,6.0,394.0,225.0,5.0,51.0,25:04,80%,49.0,23:54,78.0
9,14.0,Titans,28.0,Rabbitohs,46.0,Iszac Fa'asuamaleaui,0.0,1.0,237.0,1057.66,20.0,4.0,Hooker,46.0,4.0,50.0,4.0,31.0,10.0,1.0,3.0,3.69,59.0,148.0,"1,275",412.0,5.0,22.0,38.64,120.0,3.15,192.0,"1,780",561.0,8.0,27.0,49.46,184.0,3.68,89.5,324.0,27.0,11.0,90.97,292.0,22.0,7.0,10.0,3.0,1.0,1.0,9.0,4.0,0.0,0.0,4.0,351.0,193.0,8.0,6.0,394.0,225.0,5.0,51.0,25:04,80%,49.0,23:54,78.0
