,Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries,isHomePlayer,OppoentTotalTackles,OpponentTeamTackleEfficiency,OpponentTotalMissedTackles,OpponentTotalIneffectiveTakcles,Position,MinsPlayed,Points,TotalPoints,AllRuns,All RunMetres,Post ContactMetres,LineBreaks,TackleBreaks,Average Play The BallSpeed,Receipts,Home_All_Runs,Home_All_Run_Meters,Home_Post_Contact_Meters,Home_Line_Breaks,Home_Tackle_Breaks,Home_Average_Distance,Home_Kick_Return_Meters,Home_Average_Ball_Play_Speed,Away_All_Runs,Away_All_Run_Meters,Away_Post_Contact_Meters,Away_Line_Breaks,Away_Tackle_Breaks,Away_Average_Distance,Away_Kick_Return_Meters,Away_Average_Ball_Play_Speed,Home_Effective_Tackles %,Home_Tackles_Made,Home_Missed_Tackles,Home_Ineffective_Tackles,Away_Effective_Tackles %,Away_Tackles_Made,Away_Missed_Tackles,Away_Ineffective_Tackles,Home_Errors,Home_Penalties,Home_Ruck_Infrigments,Home_Inside_10M,Away_Errors,Away_Penalties,Away_Ruck_infrigments,Away_Inside_10M,Home_Offloads,Home_Receipts,Home_Total_Passes,Home_Dummy_Passes,Away_Offloads,Away_Receipts,Away_Total_Passes,Away_Dummy_Passes,Home_Possesion,Home_Time_Possesion,Home_Completion_Rate,Away_Possesion,Away_Time_Possesion,Away_Completion_Rate
0,13.0,Rabbitohs,26.0,Raiders,33.0,Blake Taaffe,0.0,1.0,296.0,1027.73,9.0,2.0,Fullback,80.0,6.0,19.0,13.0,77.0,21.0,0.0,0.0,3.45,24.0,176.0,"1,516",469.0,4.0,11.0,39.92,139.0,3.91,158.0,"1,739",607.0,7.0,31.0,54.37,214.0,3.23,89.1,327.0,31.0,9.0,96.14,374.0,11.0,4.0,3.0,4.0,2.0,1.0,5.0,7.0,3.0,1.0,1.0,391.0,219.0,12.0,7.0,353.0,188.0,6.0,50.0,26:17,84%,50.0,25:59,89.0
1,13.0,Rabbitohs,26.0,Raiders,33.0,Alex Johnston,2.0,1.0,296.0,1027.73,9.0,2.0,Winger,80.0,8.0,36.0,7.0,65.0,2.0,2.0,2.0,4.12,13.0,176.0,"1,516",469.0,4.0,11.0,39.92,139.0,3.91,158.0,"1,739",607.0,7.0,31.0,54.37,214.0,3.23,89.1,327.0,31.0,9.0,96.14,374.0,11.0,4.0,3.0,4.0,2.0,1.0,5.0,7.0,3.0,1.0,1.0,391.0,219.0,12.0,7.0,353.0,188.0,6.0,50.0,26:17,84%,50.0,25:59,89.0
2,13.0,Rabbitohs,26.0,Raiders,33.0,Isaiah Tass,1.0,1.0,296.0,1027.73,9.0,2.0,Centre,80.0,4.0,62.0,17.0,163.0,39.0,1.0,3.0,4.75,21.0,176.0,"1,516",469.0,4.0,11.0,39.92,139.0,3.91,158.0,"1,739",607.0,7.0,31.0,54.37,214.0,3.23,89.1,327.0,31.0,9.0,96.14,374.0,11.0,4.0,3.0,4.0,2.0,1.0,5.0,7.0,3.0,1.0,1.0,391.0,219.0,12.0,7.0,353.0,188.0,6.0,50.0,26:17,84%,50.0,25:59,89.0
3,13.0,Rabbitohs,26.0,Raiders,33.0,Jed Cartwright,1.0,1.0,296.0,1027.73,9.0,2.0,Centre,79.0,4.0,32.0,9.0,106.0,29.0,1.0,2.0,3.57,12.0,176.0,"1,516",469.0,4.0,11.0,39.92,139.0,3.91,158.0,"1,739",607.0,7.0,31.0,54.37,214.0,3.23,89.1,327.0,31.0,9.0,96.14,374.0,11.0,4.0,3.0,4.0,2.0,1.0,5.0,7.0,3.0,1.0,1.0,391.0,219.0,12.0,7.0,353.0,188.0,6.0,50.0,26:17,84%,50.0,25:59,89.0
4,13.0,Rabbitohs,26.0,Raiders,33.0,Taane Milne,0.0,1.0,296.0,1027.73,9.0,2.0,Winger,80.0,0.0,24.0,12.0,80.0,29.0,0.0,0.0,4.03,12.0,176.0,"1,516",469.0,4.0,11.0,39.92,139.0,3.91,158.0,"1,739",607.0,7.0,31.0,54.37,214.0,3.23,89.1,327.0,31.0,9.0,96.14,374.0,11.0,4.0,3.0,4.0,2.0,1.0,5.0,7.0,3.0,1.0,1.0,391.0,219.0,12.0,7.0,353.0,188.0,6.0,50.0,26:17,84%,50.0,25:59,89.0
5,13.0,Rabbitohs,26.0,Raiders,33.0,Cody Walker captain,0.0,1.0,296.0,1027.73,9.0,2.0,Winger,80.0,0.0,24.0,12.0,80.0,29.0,0.0,0.0,4.03,12.0,176.0,"1,516",469.0,4.0,11.0,39.92,139.0,3.91,158.0,"1,739",607.0,7.0,31.0,54.37,214.0,3.23,89.1,327.0,31.0,9.0,96.14,374.0,11.0,4.0,3.0,4.0,2.0,1.0,5.0,7.0,3.0,1.0,1.0,391.0,219.0,12.0,7.0,353.0,188.0,6.0,50.0,26:17,84%,50.0,25:59,89.0
6,13.0,Rabbitohs,26.0,Raiders,33.0,Lachlan Ilias,0.0,1.0,296.0,1027.73,9.0,2.0,Halfback,80.0,0.0,32.0,16.0,98.0,3.0,0.0,0.0,4.04,42.0,176.0,"1,516",469.0,4.0,11.0,39.92,139.0,3.91,158.0,"1,739",607.0,7.0,31.0,54.37,214.0,3.23,89.1,327.0,31.0,9.0,96.14,374.0,11.0,4.0,3.0,4.0,2.0,1.0,5.0,7.0,3.0,1.0,1.0,391.0,219.0,12.0,7.0,353.0,188.0,6.0,50.0,26:17,84%,50.0,25:59,89.0
7,13.0,Rabbitohs,26.0,Raiders,33.0,Tevita Tatola,0.0,1.0,296.0,1027.73,9.0,2.0,Prop,48.0,0.0,41.0,13.0,141.0,57.0,0.0,0.0,3.45,13.0,176.0,"1,516",469.0,4.0,11.0,39.92,139.0,3.91,158.0,"1,739",607.0,7.0,31.0,54.37,214.0,3.23,89.1,327.0,31.0,9.0,96.14,374.0,11.0,4.0,3.0,4.0,2.0,1.0,5.0,7.0,3.0,1.0,1.0,391.0,219.0,12.0,7.0,353.0,188.0,6.0,50.0,26:17,84%,50.0,25:59,89.0
8,13.0,Rabbitohs,26.0,Raiders,33.0,Damien Cook,1.0,1.0,296.0,1027.73,9.0,2.0,Hooker,80.0,4.0,60.0,2.0,15.0,6.0,0.0,0.0,4.34,116.0,176.0,"1,516",469.0,4.0,11.0,39.92,139.0,3.91,158.0,"1,739",607.0,7.0,31.0,54.37,214.0,3.23,89.1,327.0,31.0,9.0,96.14,374.0,11.0,4.0,3.0,4.0,2.0,1.0,5.0,7.0,3.0,1.0,1.0,391.0,219.0,12.0,7.0,353.0,188.0,6.0,50.0,26:17,84%,50.0,25:59,89.0
9,13.0,Rabbitohs,26.0,Raiders,33.0,Hame Sele,0.0,1.0,296.0,1027.73,9.0,2.0,Prop,48.0,0.0,31.0,12.0,129.0,52.0,0.0,0.0,3.34,12.0,176.0,"1,516",469.0,4.0,11.0,39.92,139.0,3.91,158.0,"1,739",607.0,7.0,31.0,54.37,214.0,3.23,89.1,327.0,31.0,9.0,96.14,374.0,11.0,4.0,3.0,4.0,2.0,1.0,5.0,7.0,3.0,1.0,1.0,391.0,219.0,12.0,7.0,353.0,188.0,6.0,50.0,26:17,84%,50.0,25:59,89.0
