Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries
16,Cowboys,27,Panthers,23,Scott Drinkwater,2
16,Cowboys,27,Panthers,23,Kyle Feldt,1
16,Cowboys,27,Panthers,23,Zac Laybutt,0
16,Cowboys,27,Panthers,23,Peta Hiku,0
16,Cowboys,27,Panthers,23,Semi Valemei,0
16,Cowboys,27,Panthers,23,Tom Dearden,1
16,Cowboys,27,Panthers,23,Chad Townsend captain,0
16,Cowboys,27,Panthers,23,Jordan McLean,0
16,Cowboys,27,Panthers,23,Jake Granville,0
16,Cowboys,27,Panthers,23,Coen Hess,0
16,Cowboys,27,Panthers,23,Luciano Leilua,0
16,Cowboys,27,Panthers,23,Heilum Luki,0
16,Cowboys,27,Panthers,23,Jamayne Taunoa-Brown,0
16,Cowboys,27,Panthers,23,Dylan Edwards captain,0
16,Cowboys,27,Panthers,23,Sunia Turuva,0
16,Cowboys,27,Panthers,23,Izack Tago,2
16,Cowboys,27,Panthers,23,Tyrone Peachey,0
16,Cowboys,27,Panthers,23,Thomas Jenkins,1
16,Cowboys,27,Panthers,23,Jaeman Salmon,1
16,Cowboys,27,Panthers,23,Jack Cogger,0
16,Cowboys,27,Panthers,23,James Fisher-Harris,0
16,Cowboys,27,Panthers,23,Mitch Kenny,0
16,Cowboys,27,Panthers,23,Spencer Leniu,0
16,Cowboys,27,Panthers,23,Scott Sorensen,0
16,Cowboys,27,Panthers,23,Zac Hosking,0
16,Cowboys,27,Panthers,23,Matthew Eisenhuth,0
