Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries
17,Broncos,12,Titans,18,Reece Walsh,0
17,Broncos,12,Titans,18,Corey Oates,0
17,Broncos,12,Titans,18,Kotoni Staggs,0
17,Broncos,12,Titans,18,Herbie Farnworth,0
17,Broncos,12,Titans,18,Selwyn Cobbo,0
17,Broncos,12,Titans,18,Ezra Mam,1
17,Broncos,12,Titans,18,Adam Reynolds captain,0
17,Broncos,12,Titans,18,Thomas Flegler,1
17,Broncos,12,Titans,18,Billy Walters,0
17,Broncos,12,Titans,18,Payne Haas,0
17,Broncos,12,Titans,18,Brendan Piakura,0
17,Broncos,12,Titans,18,Jordan Riki,0
17,Broncos,12,Titans,18,Patrick Carrigan,0
17,Broncos,12,Titans,18,AJ Brimson captain,0
17,Broncos,12,Titans,18,Alofiana Khan-Pereira,1
17,Broncos,12,Titans,18,Brian Kelly,1
17,Broncos,12,Titans,18,Aaron Schoupp,0
17,Broncos,12,Titans,18,Phillip Sami,0
17,Broncos,12,Titans,18,Kieran Foran,0
17,Broncos,12,Titans,18,Tanah Boyd,0
17,Broncos,12,Titans,18,Moeaki Fotuaika,0
17,Broncos,12,Titans,18,Sam Verrills,0
17,Broncos,12,Titans,18,Jaimin Jolliffe,0
17,Broncos,12,Titans,18,David Fifita,1
17,Broncos,12,Titans,18,Joe Stimson,0
17,Broncos,12,Titans,18,Isaac Liu,0
