Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries
12,Sharks,26,Knights,6,William Kennedy,1
12,Sharks,26,Knights,6,Sione Katoa,0
12,Sharks,26,Knights,6,Jesse Ramien,0
12,Sharks,26,Knights,6,Connor Tracey,1
12,Sharks,26,Knights,6,Ronaldo Mulitalo,1
12,Sharks,26,Knights,6,Matt Moylan,0
12,Sharks,26,Knights,6,Nicholas Hynes,0
12,Sharks,26,Knights,6,Oregon Kaufusi,0
12,Sharks,26,Knights,6,Blayke Brailey,0
12,Sharks,26,Knights,6,Royce Hunt,1
12,Sharks,26,Knights,6,Briton Nikora,0
12,Sharks,26,Knights,6,Teig Wilton,0
12,Sharks,26,Knights,6,Dale Finucane captain,0
12,Sharks,26,Knights,6,Lachlan Miller,0
12,Sharks,26,Knights,6,Dominic Young,0
12,Sharks,26,Knights,6,Dane Gagai,0
12,Sharks,26,Knights,6,Bradman Best,0
12,Sharks,26,Knights,6,Greg Marzhew,0
12,Sharks,26,Knights,6,Kalyn Ponga captain,0
12,Sharks,26,Knights,6,Jackson Hastings,0
12,Sharks,26,Knights,6,Daniel Saifiti,0
12,Sharks,26,Knights,6,Phoenix Crossland,0
12,Sharks,26,Knights,6,Jack Hetherington,0
12,Sharks,26,Knights,6,Tyson Frizell,0
12,Sharks,26,Knights,6,Lachlan Fitzgibbon,0
12,Sharks,26,Knights,6,Leo Thompson,0
