Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries
20,Dolphins,14,Panthers,24,Kodi Nikorima,1
20,Dolphins,14,Panthers,24,Jamayne Isaako,0
20,Dolphins,14,Panthers,24,Euan Aitken,0
20,Dolphins,14,Panthers,24,Hamiso Tabuai-Fidow,1
20,Dolphins,14,Panthers,24,Valynce Te Whare,0
20,Dolphins,14,Panthers,24,Anthony Milford,0
20,Dolphins,14,Panthers,24,Sean O'Sullivan,0
20,Dolphins,14,Panthers,24,Jesse Bromwich captain,0
20,Dolphins,14,Panthers,24,Harrison Graham,0
20,Dolphins,14,Panthers,24,Mark Nicholls,0
20,Dolphins,14,Panthers,24,Felise Kaufusi,0
20,Dolphins,14,Panthers,24,Connelly Lemuelu,1
20,Dolphins,14,Panthers,24,Ray Stone,0
20,Dolphins,14,Panthers,24,Dylan Edwards captain,0
20,Dolphins,14,Panthers,24,Sunia Turuva,0
20,Dolphins,14,Panthers,24,Izack Tago,2
20,Dolphins,14,Panthers,24,Tyrone Peachey,0
20,Dolphins,14,Panthers,24,Thomas Jenkins,0
20,Dolphins,14,Panthers,24,Jarome Luai,0
20,Dolphins,14,Panthers,24,Jack Cogger,0
20,Dolphins,14,Panthers,24,Moses Leota,1
20,Dolphins,14,Panthers,24,Mitch Kenny,0
20,Dolphins,14,Panthers,24,James Fisher-Harris,0
20,Dolphins,14,Panthers,24,Scott Sorensen,0
20,Dolphins,14,Panthers,24,Zac Hosking,0
20,Dolphins,14,Panthers,24,Matthew Eisenhuth,0
