Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries
13,Warriors,22,Broncos,26,Charnze Nicoll-Klokstad,1
13,Warriors,22,Broncos,26,Dallin Watene-Zelezniak,2
13,Warriors,22,Broncos,26,Rocco Berry,0
13,Warriors,22,Broncos,26,Adam Pompey,0
13,Warriors,22,Broncos,26,Marcelo Montoya,1
13,Warriors,22,Broncos,26,Luke Metcalf,0
13,Warriors,22,Broncos,26,Shaun Johnson,0
13,Warriors,22,Broncos,26,Addin Fonua-Blake,0
13,Warriors,22,Broncos,26,Freddy Lussick,0
13,Warriors,22,Broncos,26,Bunty Afoa,0
13,Warriors,22,Broncos,26,Jackson Ford,0
13,Warriors,22,Broncos,26,Marata Niukore,0
13,Warriors,22,Broncos,26,Tohu Harris captain,0
13,Warriors,22,Broncos,26,Tristan Sailor,0
13,Warriors,22,Broncos,26,Jesse Arthars,0
13,Warriors,22,Broncos,26,Kotoni Staggs,0
13,Warriors,22,Broncos,26,Herbie Farnworth,0
13,Warriors,22,Broncos,26,Deine Mariner,2
13,Warriors,22,Broncos,26,Ezra Mam,1
13,Warriors,22,Broncos,26,Adam Reynolds captain,0
13,Warriors,22,Broncos,26,Keenan Palasia,0
13,Warriors,22,Broncos,26,Billy Walters,0
13,Warriors,22,Broncos,26,Corey Jensen,0
13,Warriors,22,Broncos,26,Kurt Capewell,0
13,Warriors,22,Broncos,26,Jordan Riki,1
13,Warriors,22,Broncos,26,Kobe Hetherington,0
